Status,Master Item Name,Tally Item Name,Master Row,Tally MASTERID,Tally GUID,Tally Parent,Tally Unit,Match Type,Difference
MISSING_FROM_TALLY,Common Software DMS â€“ 1.0 Version for PID base controller. (USFDA 21 CFR PART 11 COMPLIES,,2136,,,,,,
MISSING_FROM_TALLY,"Steam Autoclave Indicator Tape, 60 yds Length x 3/4 Width, Creamy |",,2137,,,,,,
MISSING_FROM_TALLY,65W 20V 3.25A Standard USB Type-C AC Universal Adapter Charger | B07NVY84S3,,2138,,,,,,
MISSING_FROM_TALLY,"Lint Free Wipes 9""x9""",,2139,,,,,,
MISSING_FROM_TALLY,"Transparent Multipurpose Polypropylene Bags, PP Bags 90 Gauge 12X18 inches",,2140,,,,,,
MISSING_FROM_TALLY,MESH 0.1mm QTTY 22K - 6.8mm Dai - SS304-0.1mm,,2141,,,,,,
MISSING_FROM_TALLY,1866-2016-ND,,2142,,,,,,
MISSING_FROM_TALLY,CP-063AH-ND,,2143,,,,,,
MISSING_FROM_TALLY,90-XPGDRY-LS-0000-00601-ND,,2144,,,,,,
MISSING_FROM_TALLY,18-1206L400-12SLWRCT-ND,,2145,,,,,,
MISSING_FROM_TALLY,SRN6045TA-3R3YRC-ND,,2146,,,,,,
MISSING_FROM_TALLY,PCE4278CT-ND,,2147,,,,,,
MISSING_FROM_TALLY,SAM10015-ND,,2148,,,,,,
MISSING_FROM_TALLY,SAM11958-ND,,2149,,,,,,
MISSING_FROM_TALLY,SBC2006-32GB - SanDisk Ultra MicroSD / Microsdhc Class-10 / 4 120 Mbps Memory Card,,2150,,,,,,
MISSING_FROM_TALLY,SBC1016 - Raspberry Pi 4 Model B,,2151,,,,,,
MISSING_FROM_TALLY,SBC2129 - CM4 To Pi 4B Adapter for Raspberry Pi,,2152,,,,,,
MISSING_FROM_TALLY,SG-2148 - Non Woven Shoe Cover Disposable,,2153,,,,,,
MISSING_FROM_TALLY,3V - 6V Vibration motor mini micro DC Motor DC 20x15x25mm 7100 rpm 0.17A for Toys DIY Projects,,2154,,,,,,
MISSING_FROM_TALLY,P2- 1-Layer Bare Rigid Printed Circuit Board,,2155,,,,,,
MISSING_FROM_TALLY,Y59- 2-Layer Bare Rigid Printed Circuit Board,,2156,,,,,,
MISSING_FROM_TALLY,Y63- 2-Layer Bare Rigid Printed Circuit Board,,2157,,,,,,
MISSING_FROM_TALLY,Y64- 2-Layer Bare Rigid Printed Circuit Board,,2158,,,,,,
MISSING_FROM_TALLY,Y65- 2-Layer Bare Rigid Printed Circuit Board,,2159,,,,,,
MISSING_FROM_TALLY,Y68- 2-Layer Bare Rigid Printed Circuit Board,,2160,,,,,,
MISSING_FROM_TALLY,Y69- 4-Layer Bare Rigid Printed Circuit Board,,2161,,,,,,
MISSING_FROM_TALLY,SMT02405221753764 - Rigid Populated Printed Circuit Board,,2162,,,,,,
MISSING_FROM_TALLY,SMT02405221753800 - Rigid Populated Printed Circuit Board,,2163,,,,,,
MISSING_FROM_TALLY,SMT02405231755628 - Rigid Populated Printed Circuit Board,,2164,,,,,,
MISSING_FROM_TALLY,SMT02405231756243 - Rigid Populated Printed Circuit Board,,2165,,,,,,
MISSING_FROM_TALLY,"Microcentrifuge Tubes 2ml with Hinged Lid, Falcon Tube, Frosted Writing Area, Polypropylene Graduated",,2166,,,,,,
MISSING_FROM_TALLY,Ultrasonic Plastic Welding Machine Model: UPWM 2015 Rating: 1500 Watts / 20 kHz Including one set of Horn & Fixture,,2167,,,,,,
MISSING_FROM_TALLY,Dome - Mould,,2168,,,,,,
MISSING_FROM_TALLY,Electronic Weighing Machine,,2169,,,,,,
MISSING_FROM_TALLY,"M6 5G (Orion Blue, 8GB RAM, 256GB Storage)",,2170,,,,,,
MISSING_FROM_TALLY,Back Case Cover for Poco M6 5G | Compatible for Poco M6 5G Back Case Cover | 360 Degree Protection | Case Cover for Poco M6 5G with Camera Protection | (TPU + PC | Translucent Black),,2171,,,,,,
MISSING_FROM_TALLY,"Laserjet M126a B&W Printer for Office: 3-in-1 Print, Copy, Scan, Compact, Affordable, Durable",,2172,,,,,,
MISSING_FROM_TALLY,1749017 - Official Raspberry Pi 5 Active Cooler,,2173,,,,,,
MISSING_FROM_TALLY,1749034 - Raspberry Pi 5 Model 8GB,,2174,,,,,,
MISSING_FROM_TALLY,1749014 - Official 27W USB-C PD Power Supply for Raspberry Pi 5 â€“ Black(Plug Type :IN),,2175,,,,,,
MISSING_FROM_TALLY,1749022 - Official Raspberry Pi 5 Camera FPC Cable 500mm,,2176,,,,,,
MISSING_FROM_TALLY,1445388 - Raspberry Pi Camera Module 3 Wide,,2177,,,,,,
MISSING_FROM_TALLY,544645 - SanDisk Micro SD/SDHC 32GB Class 10 Memory Card,,2178,,,,,,
MISSING_FROM_TALLY,A4 GFS OHP Sheet 175 Mic,,2179,,,,,,
MISSING_FROM_TALLY,DC/GEN/SYL-184-1.1KG-KIT,,2180,,,,,,
MISSING_FROM_TALLY,3826 - Bacteria Haemophilus Influenzae,,2181,,,,,,
MISSING_FROM_TALLY,"P6782 - Peroxidase from horseradish. Type VI-A, essentially salt-free, lyophilized powder, 250 units/mg solid (using pyrogallol), 950-2000 units/mg solid (using ABTS)",,2182,,,,,,
MISSING_FROM_TALLY,Q18755 - HYDROGEN PEROXIDE SOLUTION 30% W/V (100 VOLUMES) SQ,,2183,,,,,,
MISSING_FROM_TALLY,Barcode Labels (25mm X 10mm X 4),,2184,,,,,,
MISSING_FROM_TALLY,"Digital Kitchen Timer & Stop Watch Timer for Study, Countdown Large Digits, Loud Alarm, Magnetic Round Back Stand, Stopwatch Timer for Study, Oven, Cooking, Baking Essentials Kitchen Tools",,2185,,,,,,
MISSING_FROM_TALLY,Barcode Labels (25mm X 15mm X 4),,2186,,,,,,
MATCH_EXACT,33123 - Ethylamine Solution 70% in Water Pure,33123 - Ethylamine Solution 70% in Water Pure,2187,11004,78389433-1b86-42de-bf30-a357884c54ea-00002afc,R&D Inventory,UI,EXACT,
MISSING_FROM_TALLY,UV Safety Googles,,2188,,,,,,
MISSING_FROM_TALLY,1.8M Computer Power Cable for Desktops,,2189,,,,,,
MISSING_FROM_TALLY,W59-019623 - Waveshare 19623 CM4-Heatsink,,2190,,,,,,
MISSING_FROM_TALLY,"RP1-402860 - Raspberry Pi Compute Module CM4108032 (32 GB, 8GM RAM,Wifi)",,2191,,,,,,
MISSING_FROM_TALLY,131552 - Erba DEka Phan Laura Urine Strips,,2192,,,,,,
MISSING_FROM_TALLY,Sticky Mat - Clean Room,,2193,,,,,,
MISSING_FROM_TALLY,"UI customization fee - According to the guideline ""Portable Reader for Achira Labs_finalized""",,2194,,,,,,
MISSING_FROM_TALLY,"All-in-One PC Ryzen 5 7520U 27-inch(68.6cm) FHD IPS Display, 16GB LPDDR5, 1TB SSD, AMD Radeon Graphics, Wireless Keyboard and mouse combo, FHD Camera, (Win 11, MSO, Shell White, 6.72Kg) 27-cr0445in",,2195,,,,,,
MISSING_FROM_TALLY,"Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU",,2196,,,,,,
MISSING_FROM_TALLY,As Per List Enclosed / Quotation Enclosed,,2197,,,,,,
MISSING_FROM_TALLY,Water Purification System,,2198,,,,,,
MISSING_FROM_TALLY,"Hand Drill Bits Set for Jewelry Making, Including 1 Pin Vise Hand Drill, 10 Mini Micro Drill and 25 Twist Drills for Resin Casting Molds Diamond Tipped Bead Plastic Keychain",,2199,,,,,,
MISSING_FROM_TALLY,MCT VIAL 2ML Micro Centrifuge Polypropylene Tube 2 ml Rounded Bottom,,2200,,,,,,
MISSING_FROM_TALLY,AA Batteries,,2201,,,,,,
MISSING_FROM_TALLY,Y70 - 2 Layer Bare Rigid Printed Circuit Board,,2202,,,,,,
MISSING_FROM_TALLY,Y71 - 2 Layer Bare Rigid Printed Circuit Board,,2203,,,,,,
MISSING_FROM_TALLY,SMT02406171794303 - Rigid Populated Printed Circuit Board,,2204,,,,,,
MISSING_FROM_TALLY,SMT02406171794305 - Rigid Populated Printed Circuit Board,,2205,,,,,,
MISSING_FROM_TALLY,Y74 - 4 Layer Bare Rigid Printed Circuit Board,,2206,,,,,,
MISSING_FROM_TALLY,SMT02406181795655 - Rigid Populated Printed Circuit Board,,2207,,,,,,
MISSING_FROM_TALLY,P10201 - Micro Centrifuge Tubes 0.5 mL - Pack of 1000 pcs,,2208,,,,,,
MISSING_FROM_TALLY,Y76 - 4 Layer Bare Rigid Printed Circuit Board,,2209,,,,,,
MISSING_FROM_TALLY,SMT02407031820098 - Rigid Populated Printed Circuit Board,,2210,,,,,,
MISSING_FROM_TALLY,"Cooling Rack, 61x41x1.5 cm (16x24"")",,2211,,,,,,
MISSING_FROM_TALLY,Outer Case Cover for Analyzer,,2212,,,,,,
MISSING_FROM_TALLY,Design and Development of Single cavity injection mold for Busbar Spacer,,2213,,,,,,
MISSING_FROM_TALLY,I10201- 4-Iodophenol,,2214,,,,,,
MISSING_FROM_TALLY,Unisex Culebra UV Long Sun Gloves UPF 50+ Charcoal / XL,,2215,,,,,,
MISSING_FROM_TALLY,"MPFC010025XXXXX - NC Membrane Type: CNPF-SN12, Size: 25mm, Pore Size: 10Î¼m,",,2216,,,,,,
MISSING_FROM_TALLY,RapidScan PH - PIE stanard package,,2217,,,,,,
MISSING_FROM_TALLY,"IdeaPad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/6GB NVIDIA RTX 3060/165Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201UNIN",,2218,,,,,,
MISSING_FROM_TALLY,"TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W",,2219,,,,,,
MISSING_FROM_TALLY,D-dimer Monoclonal antibody 2C11,,2220,,,,,,
MISSING_FROM_TALLY,D-dimer Monoclonal antibody 6E5,,2221,,,,,,
MISSING_FROM_TALLY,Ferritin Monoclonal antibody 29H2,,2222,,,,,,
MISSING_FROM_TALLY,Ferritin Monoclonal antibody 24G7,,2223,,,,,,
MATCH_EXACT,Anti-HbA1C McAb,Anti-HbA1C McAb,2224,11154,78389433-1b86-42de-bf30-a357884c54ea-00002b92,R&D Inventory,UG,EXACT,
MATCH_EXACT,Anti-HbA2C McAb,Anti-HbA2C McAb,2225,11155,78389433-1b86-42de-bf30-a357884c54ea-00002b93,R&D Inventory,UG,EXACT,
MATCH_EXACT,25-OH VD Assay Diluent,25-OH VD Assay Diluent,2226,10981,78389433-1b86-42de-bf30-a357884c54ea-00002ae5,R&D Inventory,UI,EXACT,
MATCH_EXACT,Anti Ferritin Monoclonal Antibody,Anti Ferritin Monoclonal Antibody,2227,11151,78389433-1b86-42de-bf30-a357884c54ea-00002b8f,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,HM537 - Dengue Virus (DENV-pan NS1) Antibody,,2228,,,,,,
MISSING_FROM_TALLY,Human HbA1c Antigen,,2229,,,,,,
MATCH_EXACT,Anti-AMH McAb - AMH104,Anti-AMH McAb - AMH104,2230,11152,78389433-1b86-42de-bf30-a357884c54ea-00002b90,R&D Inventory,UG,EXACT,
MATCH_EXACT,Anti-AMH McAb - AMH106,Anti-AMH McAb - AMH106,2231,11153,78389433-1b86-42de-bf30-a357884c54ea-00002b91,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,Progesterone(Prog) McAb - Prog 101,,2232,,,,,,
MISSING_FROM_TALLY,E2101 - Anti-Estradiolï¼ˆE2ï¼‰McAb,,2233,,,,,,
MISSING_FROM_TALLY,Progesterone-BSA - Prog401,,2234,,,,,,
MISSING_FROM_TALLY,BMGCG11 - Alpha HCG Antibody,,2235,,,,,,
MISSING_FROM_TALLY,BMGCG12 - Beta HCG Antibody,,2236,,,,,,
MISSING_FROM_TALLY,HM027 - Dengue Virus (DENV-pan NS1) Antibody,,2237,,,,,,
MISSING_FROM_TALLY,HM249 - Malaria (pan-pLDH) Antibody,,2238,,,,,,
MISSING_FROM_TALLY,AMH Recombinant Antigen - AMH302,,2239,,,,,,
MATCH_EXACT,Goat Anti Rabbit IgG 41-GR30,Goat Anti Rabbit IgG 41-GR30,2240,9278,78389433-1b86-42de-bf30-a357884c54ea-0000243e,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,Unisart CN 95-NC Membrane - 1UN95ER100025NT,,2241,,,,,,
MISSING_FROM_TALLY,Unisart CN 140-NC Membrane - 1UN14ER100025NT,,2242,,,,,,
MISSING_FROM_TALLY,Filter Paper 8951 10mm,,2243,,,,,,
MISSING_FROM_TALLY,Filter Paper 1668 17mm,,2244,,,,,,
MISSING_FROM_TALLY,Filter Paper 1668 20mm,,2245,,,,,,
MISSING_FROM_TALLY,Filter Paper 8951 07mm,,2246,,,,,,
MISSING_FROM_TALLY,Filter Paper 243 20mm,,2247,,,,,,
MISSING_FROM_TALLY,Article Plastic PC23 (D No. mm2) 5mm,,2248,,,,,,
MISSING_FROM_TALLY,EU0200C - Bioeast Europium Chelate Polystyrene Particles,,2249,,,,,,
MISSING_FROM_TALLY,EU0300C - Bioeast Europium Chelate Polystyrene Particles),,2250,,,,,,
MISSING_FROM_TALLY,T46090 - Petri Dish 90mm sleeve of 20,,2251,,,,,,
MISSING_FROM_TALLY,ISO 8655 including Preventive Maintenance,,2252,,,,,,
MISSING_FROM_TALLY,TFT Rotary Shaft Retainer 1TC0001-0201,,2253,,,,,,
MISSING_FROM_TALLY,Universal Base Plate Metric Anodized Aluminum,,2254,,,,,,
MISSING_FROM_TALLY,SS Dia 6mm x 56Length,,2255,,,,,,
MISSING_FROM_TALLY,SS Dia 6mm x 416Length,,2256,,,,,,
MISSING_FROM_TALLY,Rotary spindle FIAI-VM-C-002,,2257,,,,,,
MISSING_FROM_TALLY,Plate locker FIAI-VM-D-001,,2258,,,,,,
MISSING_FROM_TALLY,Tool and Die,,2259,,,,,,
MISSING_FROM_TALLY,Free standing table (Individual) - 1500mmW X 600mmD,,2260,,,,,,
MISSING_FROM_TALLY,Granite table top - 1500mmW X 600mmD,,2261,,,,,,
MISSING_FROM_TALLY,Free standing table - 1600mmW X 600mmD,,2262,,,,,,
MISSING_FROM_TALLY,Three Drawer Prelam Pedestal 450mmW X 450mmD X 640mmHt,,2263,,,,,,
MISSING_FROM_TALLY,Free standing table (Individual table) - 1200mmW X 600mmD,,2264,,,,,,
MISSING_FROM_TALLY,Granite table top ( Surface table) - 900mmW X 750mmD,,2265,,,,,,
MISSING_FROM_TALLY,USH200DP 200W Short ARc Mercury Lamp,,2266,,,,,,
MATCH_EXACT,"83/575 Follicle Stimulating Hormone, Pituitary. WHO International Standard","83/575 Follicle Stimulating Hormone, Pituitary. WHO International Standard",2267,11095,78389433-1b86-42de-bf30-a357884c54ea-00002b57,R&D Inventory,Nos,EXACT,
MATCH_EXACT,"81/535 Luteinizing Hormone, Human, Pituitary (3rd International Standard)","81/535 Luteinizing Hormone, Human, Pituitary (3rd International Standard)",2268,11090,78389433-1b86-42de-bf30-a357884c54ea-00002b52,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,"81/615 Thyroid Stimulating Hormone, Human, Pituitary (4th WHO International Standard)",,2269,,,,,,
MISSING_FROM_TALLY,T202050 - Stand Tube 32mm 12 Tubes RPP,,2270,,,,,,
MISSING_FROM_TALLY,"9.205 515 - Tygon Tubing 0,80x0,80mm supplied per metre type E3603",,2271,,,,,,
MISSING_FROM_TALLY,"3 Door Wardrobe Furniture for Clothes, Cupboard Wooden Almirah for Bedroom, Multi Utility Wardrobe with Lock and Handles, 1 Year Warranty, Engineered Wood, Frosty White Finish",,2272,,,,,,
MISSING_FROM_TALLY,8-Sheet Strip Cut Paper With CD and Credit Card Shredder With 12 Liter Waste Basket Capacity,,2273,,,,,,
MISSING_FROM_TALLY,Hypodermic Medical Needles 18G,,2274,,,,,,
MISSING_FROM_TALLY,F4021 - FOLLICLE STIMULATING HORMONE FROM,,2275,,,,,,
MISSING_FROM_TALLY,L6420 - LUTEINIZING HORMONE FROM HUMAN,,2276,,,,,,
MISSING_FROM_TALLY,T9265 - THYROTROPIC HORMONE FROM HUMAN,,2277,,,,,,
MISSING_FROM_TALLY,"NP-0388H - Recombinant Influenza A H1N1 (A/Hawaii/70/2019) NP protein, His-tagged Make : Creative Biomart-",,2278,,,,,,
MISSING_FROM_TALLY,HbAlc Analyzer,,2279,,,,,,
MISSING_FROM_TALLY,HbAlc Cartridge,,2280,,,,,,
MISSING_FROM_TALLY,Fully Assembled Cartridges_Beta Version,,2281,,,,,,
MISSING_FROM_TALLY,G8270 - D-(+)-Glucose,,2282,,,,,,
MISSING_FROM_TALLY,"T-075 - 3,3â€²,5â€²-Triiodo-L-thyronine (Reverse T3) solution",,2283,,,,,,
MISSING_FROM_TALLY,S5922 -Salicylic Acid Bioxtra,,2284,,,,,,
MISSING_FROM_TALLY,"Parafilm 2""",,2285,,,,,,
MISSING_FROM_TALLY,Vials 12*75,,2286,,,,,,
MISSING_FROM_TALLY,BS-500 - Micro Slides Pic-2 Sz. 75mmx25mm : Thickness 1.45mm,,2287,,,,,,
MISSING_FROM_TALLY,Dry/Wet Mop Set,,2288,,,,,,
MISSING_FROM_TALLY,OX Ingenious Surfox Wet Wipe Plus,,2289,,,,,,
MISSING_FROM_TALLY,12.108.1000-1L-Reagent Bottle with screw cap,,2290,,,,,,
MISSING_FROM_TALLY,"77.504.0010-10ml,M.Cyl.Hex.Base, A",,2291,,,,,,
MISSING_FROM_TALLY,"77.504.0025-25ml, M.Cyl.Hexa. Base A",,2292,,,,,,
MISSING_FROM_TALLY,"77.504.0050-50ml,M.Cyl.Hex.Base, A",,2293,,,,,,
MISSING_FROM_TALLY,"77.504.0100-100ml,M.Cyl.Hex.Base, A",,2294,,,,,,
MISSING_FROM_TALLY,"77.504.0250-250ml,M.Cyl.Hex.Base, A",,2295,,,,,,
MISSING_FROM_TALLY,"77.504.0500-500ml,M.Cyl.Hex.Base, A",,2296,,,,,,
MISSING_FROM_TALLY,"12.112.1000-1000ml, Amber Reagent Bottle Screw Cap",,2297,,,,,,
MISSING_FROM_TALLY,CHPTFE12/3-PTFE Magnetic Stirring Bar-6x18,,2298,,,,,,
MISSING_FROM_TALLY,CHPTFE12/20-PTFE coated magnetic stirring bar,,2299,,,,,,
MISSING_FROM_TALLY,12.103.0055-Bttle Caps PP Screw Cap with Ring,,2300,,,,,,
MATCH_EXACT,"Aluminium Foil 72 Meters for Food Packing, Cooking, Baking | Silver Foil for Kitchen Use| Foil Paper for Food Wrap 11 Microns Thickness","Aluminium Foil 72 Meters for Food Packing, Cooking, Baking | Silver Foil for Kitchen Use| Foil Paper for Food Wrap 11 Microns Thickness",2301,11146,78389433-1b86-42de-bf30-a357884c54ea-00002b8a,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,Alcohol Lamp Spirit Lamp Burner Adjustable 3/16 Wick 4oz Faceted Glass Wax Work,,2302,,,,,,
MISSING_FROM_TALLY,"USB 3.0 High Speed 2 in 1 Multi Card Reader with LED Indicator, Read Micro SD/SD/SDHC/SDXC Memory Card, Upto 5 GBPS Download, Type C Connector, Windows/XP or MAC OS 8,6,9 or Higher",,2303,,,,,,
MISSING_FROM_TALLY,Spinal Needle 18G,,2304,,,,,,
MISSING_FROM_TALLY,47763 - Cholecalciferol (D3),,2305,,,,,,
MISSING_FROM_TALLY,Dengue IgG/IgM - Tests,,2306,,,,,,
MISSING_FROM_TALLY,"M1866 - Phosphate - Buffered Saline (PBS), pH 7.4",,2307,,,,,,
MISSING_FROM_TALLY,Reader Analyze Assembly,,2308,,,,,,
MISSING_FROM_TALLY,Aperture Retainer FIAI-CAM-C-001,,2309,,,,,,
MISSING_FROM_TALLY,Microgenic Brain Heart Infusion - Adult,,2310,,,,,,
MISSING_FROM_TALLY,T523071- Storage Vial 2mL - Amber,,2311,,,,,,
MISSING_FROM_TALLY,ADBS22SJ/35 Pressure Booster System Cmb3 37,,2312,,,,,,
MISSING_FROM_TALLY,Spirit Lamp,,2313,,,,,,
MATCH_EXACT,BA-DENI0032 - Recombinant Antigen,BA-DENI0032 - Recombinant Antigen,2314,11166,78389433-1b86-42de-bf30-a357884c54ea-00002b9e,R&D Inventory,UG,EXACT,
MATCH_EXACT,BA-DENII0036 - Recombinant Antigen,BA-DENII0036 - Recombinant Antigen,2315,11167,78389433-1b86-42de-bf30-a357884c54ea-00002b9f,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,GRJDENC301 - Recombinant Antigen,,2316,,,,,,
MATCH_EXACT,BA-DENIV0030 - Recombinant Antigen,BA-DENIV0030 - Recombinant Antigen,2317,11168,78389433-1b86-42de-bf30-a357884c54ea-00002ba0,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRJIGGI102 - Monoclonal Antibody,BRJIGGI102 - Monoclonal Antibody,2318,11196,78389433-1b86-42de-bf30-a357884c54ea-00002bbc,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,GRCIGMC104 - Monoclonal Antibody,,2319,,,,,,
MISSING_FROM_TALLY,IGGIGMCD - Resolved Buffer,,2320,,,,,,
MISSING_FROM_TALLY,BRCNSIS120 - Monoclonal Antibody,,2321,,,,,,
MISSING_FROM_TALLY,BRCNSIS121 - Monoclonal Antibody,,2322,,,,,,
MATCH_EXACT,BRCNSIS119 - Monoclonal Antibody,BRCNSIS119 - Monoclonal Antibody,2323,11189,78389433-1b86-42de-bf30-a357884c54ea-00002bb5,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRJNSIS107 - Monoclonal Antibody,BRJNSIS107 - Monoclonal Antibody,2324,11200,78389433-1b86-42de-bf30-a357884c54ea-00002bc0,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,BRCNSIS106 - Monoclonal Antibody,,2325,,,,,,
MISSING_FROM_TALLY,NSICD - Redissolved Buffer,,2326,,,,,,
MATCH_EXACT,BENVDN106 - Monoclonal Antibody,BENVDN106 - Monoclonal Antibody,2327,11171,78389433-1b86-42de-bf30-a357884c54ea-00002ba3,R&D Inventory,UG,EXACT,
MATCH_EXACT,BENVDN114 - Monoclonal Antibody,BENVDN114 - Monoclonal Antibody,2328,11172,78389433-1b86-42de-bf30-a357884c54ea-00002ba4,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,VDUS04 - Uncut Sheet,,2329,,,,,,
MISSING_FROM_TALLY,FPVDIDB3 - Lysis Buffer,,2330,,,,,,
MISSING_FROM_TALLY,HIER-R-040 - Heterophilic Immunoglobulin Elimination Reagent (I),,2331,,,,,,
MISSING_FROM_TALLY,HIER-R-009 - Heterophilic Immunoglobulin Elimination Reagent (I),,2332,,,,,,
MISSING_FROM_TALLY,HIER-M-005 - Heterophilic Immunoglobulin Elimination Reagent (I),,2333,,,,,,
MISSING_FROM_TALLY,"Fuel Transfer Pump, Oil Transfer Pump, High Flow Siphon Hand Oil Pump, Portable Manual Car Fuel Transfer Pump for Petrol Diesel Oil Liquid Water Fish Tank with 2M Syphon Hose (Multi)",,2334,,,,,,
MISSING_FROM_TALLY,"C9756 - Cholecalciferol, Crystalline",,2335,,,,,,
MISSING_FROM_TALLY,2mm Black - 4X3 Feet Acrylic Sheet,,2336,,,,,,
MISSING_FROM_TALLY,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",,2337,,,,,,
MISSING_FROM_TALLY,Recombinant human cystatin C,,2338,,,,,,
MATCH_EXACT,AAT26050 - Acridinium Biotin Conjugate,AAT26050 - Acridinium Biotin Conjugate,2339,11126,78389433-1b86-42de-bf30-a357884c54ea-00002b76,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,GRJMPVS101 - Recombinant Antigen,,2340,,,,,,
MISSING_FROM_TALLY,GRJMPVS102 - Recombinant Antigen,,2341,,,,,,
MISSING_FROM_TALLY,GRJMPVS103 - Recombinant Antigen,,2342,,,,,,
MATCH_EXACT,BRCMPVS101 - Monoclonal antibody,BRCMPVS101 - Monoclonal antibody,2343,11184,78389433-1b86-42de-bf30-a357884c54ea-00002bb0,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRJMPVS101 - Monoclonal antibody,BRJMPVS101 - Monoclonal antibody,2344,11197,78389433-1b86-42de-bf30-a357884c54ea-00002bbd,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRCMPVS102 - Monoclonal antibody,BRCMPVS102 - Monoclonal antibody,2345,11185,78389433-1b86-42de-bf30-a357884c54ea-00002bb1,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRNMPVS106 - Monoclonal antibody,BRNMPVS106 - Monoclonal antibody,2346,11203,78389433-1b86-42de-bf30-a357884c54ea-00002bc3,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRNMPVS105 - Monoclonal antibody,BRNMPVS105 - Monoclonal antibody,2347,11202,78389433-1b86-42de-bf30-a357884c54ea-00002bc2,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,GRJMPVS105 - Recombinant antigen,,2348,,,,,,
MISSING_FROM_TALLY,FPMKPVUS-4 - Uncut sheet,,2349,,,,,,
MISSING_FROM_TALLY,FPMKPVUS-5 - Uncut sheet,,2350,,,,,,
MISSING_FROM_TALLY,FPMKPVUS-6 - Uncut sheet,,2351,,,,,,
MISSING_FROM_TALLY,FPMKPVCD - Redissolved buffer,,2352,,,,,,
MISSING_FROM_TALLY,FPMKPVLS - Sample Diluent,,2353,,,,,,
MATCH_EXACT,BNJBNPN130 - Monoclonal antibody,BNJBNPN130 - Monoclonal antibody,2354,11178,78389433-1b86-42de-bf30-a357884c54ea-00002baa,R&D Inventory,UG,EXACT,
MATCH_EXACT,BNCNBNPN127 - Monoclonal antibody,BNCNBNPN127 - Monoclonal antibody,2355,11177,78389433-1b86-42de-bf30-a357884c54ea-00002ba9,R&D Inventory,UG,EXACT,
MATCH_EXACT,BRJNBNPS103 - Monoclonal antibody,BRJNBNPS103 - Monoclonal antibody,2356,11198,78389433-1b86-42de-bf30-a357884c54ea-00002bbe,R&D Inventory,UG,EXACT,
MATCH_EXACT,BNCBNPN128 - Monoclonal antibody,BNCBNPN128 - Monoclonal antibody,2357,11176,78389433-1b86-42de-bf30-a357884c54ea-00002ba8,R&D Inventory,UG,EXACT,
MISSING_FROM_TALLY,GRCBNPS101 - Recombinant antigen,,2358,,,,,,
MATCH_EXACT,3CV2 RBD5305 Anti-Spike,3CV2 RBD5305 Anti-Spike,2359,11015,78389433-1b86-42de-bf30-a357884c54ea-00002b07,R&D Inventory,UG,EXACT,
MATCH_EXACT,"3CV2, MAb RBD5324 Anti-Spike","3CV2, MAb RBD5324 Anti-Spike",2360,11018,78389433-1b86-42de-bf30-a357884c54ea-00002b0a,R&D Inventory,UG,EXACT,
MATCH_EXACT,3CV2 RBD5308 Anti-Spike,3CV2 RBD5308 Anti-Spike,2361,11016,78389433-1b86-42de-bf30-a357884c54ea-00002b08,R&D Inventory,UG,EXACT,
MATCH_EXACT,4HHO Hb6 Anti HbA 10,4HHO Hb6 Anti HbA 10,2362,11055,78389433-1b86-42de-bf30-a357884c54ea-00002b2f,R&D Inventory,UG,EXACT,
